Year,Rk,Name,YoB,Votes,NumBallots,pct,active
1956,22,Lloyd Waner,5,18,193,9.33,0
1956,23,Jimmie Wilson,9,17,193,8.81,0
1956,24,Muddy Ruel,8,16,193,8.29,0
1956,25,Chick Hafey,9,16,193,8.29,0
1956,26,Dave Bancroft,13,15,193,7.77,0
1956,27,Jesse Haines,9,14,193,7.25,0
1956,28,Luke Appling,3,14,193,7.25,0
1956,29,Earle Combs,11,14,193,7.25,0
1956,30,Travis Jackson,9,14,193,7.25,0
1956,31,Heinie Manush,3,13,193,6.74,0
1956,32,Paul Derringer,5,12,193,6.22,0
1956,33,Babe Herman,10,11,193,5.7,0
1956,34,Cy Williams,11,11,193,5.7,0
1956,35,Arky Vaughan,4,9,193,4.66,0
1956,36,Ernie Lombardi,3,8,193,4.15,0
1956,37,Howard Ehmke,7,8,193,4.15,0
1956,38,Wes Ferrell,3,7,193,3.63,0
1956,39,Pepper Martin,10,7,193,3.63,0
1956,40,Lefty O'Doul,7,5,193,2.59,0
1956,41,Bucky Walters,4,5,193,2.59,0
1956,42,Bobby Doerr,2,5,193,2.59,0
1956,43,Doc Cramer,1,4,193,2.07,0
1956,44,Joe Gordon,3,4,193,2.07,0
1956,45,Red Rolfe,5,3,193,1.55,0
1956,46,Joe Sewell,5,3,193,1.55,0
1956,47,Freddie Fitzsimmons,4,3,193,1.55,0
1956,48,Freddie Lindstrom,2,3,193,1.55,0
1956,49,Glenn Wright,9,3,193,1.55,0
1956,50,Frank McCormick,1,3,193,1.55,0
1956,51,Earl Averill,4,3,193,1.55,0
1956,52,George Earnshaw,5,3,193,1.55,0
1956,53,Johnny Vander Meer,2,3,193,1.55,0
1956,54,Tommy Bridges,1,3,193,1.55,0
1956,55,Jim Tobin,1,2,193,1.04,0
1956,56,Ossie Bluege,4,2,193,1.04,0
1956,57,Tommy Henrich,3,2,193,1.04,0
1956,58,Lou Boudreau,1,2,193,1.04,0
1956,59,Joe Judge,5,2,193,1.04,0
1956,60,Lew Fonseca,3,2,193,1.04,0
1956,61,Mort Cooper,1,2,193,1.04,0
1956,62,Charlie Keller,2,2,193,1.04,0
1956,63,Billy Herman,2,2,193,1.04,0
1956,64,Guy Bush,1,2,193,1.04,0
1956,65,High Pockets Kelly,4,2,193,1.04,0
1956,66,Riggs Stephenson,1,2,193,1.04,0
1956,67,Hughie Critz,1,2,193,1.04,0
1956,68,Hal Schumacher,3,2,193,1.04,0
1956,69,Joe Kuhel,1,1,193,0.52,0
1956,70,Joe Dugan,5,1,193,0.52,0
1956,71,Bob Johnson,2,1,193,0.52,0
1956,72,Everett Scott,14,1,193,0.52,0
1956,73,Frankie Crosetti,3,1,193,0.52,0
1956,74,Marty Marion,1,1,193,0.52,0
1956,75,Nick Altrock,6,1,193,0.52,0
1956,76,Bill Hallahan,2,1,193,0.52,0
1956,77,Spud Chandler,3,1,193,0.52,0
1956,78,Jim Turner,1,1,193,0.52,0
1956,79,Leo Durocher,4,1,193,0.52,0
1956,80,Jack Quinn,2,1,193,0.52,0
1956,81,Sad Sam Jones,3,1,193,0.52,0
1956,82,Tony Cuccinello,1,1,193,0.52,0
1956,83,George Uhle,1,1,193,0.52,0
1956,84,Jimmy Dykes,8,1,193,0.52,0
1956,85,Allie Reynolds,1,1,193,0.52,0
1956,86,Bill Sherdel,7,1,193,0.52,0
1956,87,Burgess Whitehead,1,1,193,0.52,0
1956,88,Mule Haas,2,1,193,0.52,0
1956,89,Earl Smith,2,1,193,0.52,0
1956,90,Earl Whitehill,1,1,193,0.52,0
1956,91,Al Schacht,4,1,193,0.52,0
1956,92,Al Lopez,4,1,193,0.52,0
1956,93,Stan Hack,5,1,193,0.52,0
1956,94,Bill Dinneen,6,1,193,0.52,0
1956,95,Bob Meusel,9,1,193,0.52,0
1956,96,Wally Berger,1,1,193,0.52,0
1956,97,Wally Schang,3,1,193,0.52,0
1956,98,Dolf Luque,7,1,193,0.52,0
1956,99,Phil Rizzuto,1,1,193,0.52,1
1956,100,Dolph Camilli,2,1,193,0.52,0
1956,101,Gus Suhr,1,1,193,0.52,0
1956,102,Johnny Mostil,1,1,193,0.52,0
1956,103,Ken Williams,1,1,193,0.52,0
1956,104,Max Bishop,2,1,193,0.52,0
1956,105,Rick Ferrell,1,1,193,0.52,0
1956,106,Bill Wambsganss,6,1,193,0.52,0
1955,1,Joe DiMaggio,4,223,251,88.84,0
1955,2,Ted Lyons,10,217,251,86.45,0
1955,3,Dazzy Vance,16,205,251,81.67,0
1955,4,Gabby Hartnett,12,195,251,77.69,0
1955,5,Hank Greenberg,8,157,251,62.55,0
1955,6,Joe Cronin,9,135,251,53.78,0
1955,7,Max Carey,12,119,251,47.41,0
1955,8,Ray Schalk,16,113,251,45.02,0
1955,9,Edd Roush,16,97,251,38.65,0
1955,10,Hank Gowdy,14,90,251,35.86,0
1955,11,Hack Wilson,11,81,251,32.27,0
1955,12,Lefty Gomez,11,71,251,28.29,0
1955,13,Tony Lazzeri,10,66,251,26.29,0
1955,14,Red Ruffing,8,60,251,23.9,0
1955,15,Zack Wheat,15,51,251,20.32,0
1955,16,Ross Youngs,16,48,251,19.12,0
1955,17,Kiki Cuyler,8,35,251,13.94,0
1955,18,Rube Marquard,13,35,251,13.94,0
1955,19,Duffy Lewis,9,34,251,13.55,0
1955,20,Waite Hoyt,11,33,251,13.15,0
1955,21,Sam Rice,9,28,251,11.16,0
1955,22,Red Faber,12,27,251,10.76,0
1955,23,Jim Bottomley,8,26,251,10.36,0
1955,24,Chuck Klein,7,25,251,9.96,0
1955,25,Dickey Kerr,11,25,251,9.96,0
1955,26,Babe Adams,15,24,251,9.56,0
1955,27,Dave Bancroft,12,19,251,7.57,0
1955,28,Jimmie Wilson,8,13,251,5.18,0
1955,29,Muddy Ruel,7,11,251,4.38,0
1955,30,Wilbur Cooper,9,11,251,4.38,0
1955,31,Jesse Haines,8,10,251,3.98,0
1955,32,Everett Scott,13,8,251,3.19,0
1955,33,Eppa Rixey,12,8,251,3.19,0
1955,34,Art Nehf,10,7,251,2.79,0
1955,35,Goose Goslin,5,7,251,2.79,0
1955,36,Clyde Milan,7,6,251,2.39,0
1955,37,Babe Herman,9,5,251,1.99,0
1955,38,Bill Wambsganss,5,5,251,1.99,0
1955,39,Heinie Groh,7,5,251,1.99,0
1955,40,Travis Jackson,8,5,251,1.99,0
1955,41,Glenn Wright,8,4,251,1.59,0
1955,42,Arky Vaughan,3,4,251,1.59,0
1955,43,Chick Hafey,8,4,251,1.59,0
1955,44,Burleigh Grimes,10,3,251,1.2,0
1955,45,Cy Williams,10,3,251,1.2,0
1955,46,Luke Appling,2,3,251,1.2,0
1955,47,George Earnshaw,4,2,251,0.8,0
1955,48,Joe Judge,4,2,251,0.8,0
1955,49,Bob Meusel,8,2,251,0.8,0
1955,50,Earl Averill,3,2,251,0.8,0
1955,51,Jimmy Dykes,7,1,251,0.4,0
1955,52,Charlie Berry,1,1,251,0.4,0
1955,53,Roger Peckinpaugh,9,1,251,0.4,0
1955,54,Max Bishop,1,1,251,0.4,0
1955,55,Hal Schumacher,2,1,251,0.4,0
1955,56,Jake Daubert,5,1,251,0.4,0
1955,57,Mule Haas,1,1,251,0.4,0
1955,58,Joe Gordon,2,1,251,0.4,0
1955,59,Sad Sam Jones,2,1,251,0.4,0
1955,60,Johnny Allen,1,1,251,0.4,0
1955,61,Paul Derringer,4,1,251,0.4,0
1955,62,Joe Sewell,4,1,251,0.4,0
1955,63,Earle Combs,10,1,251,0.4,0
1955,64,Bill Sherdel,6,1,251,0.4,0
1954,1,Rabbit Maranville,14,209,252,82.94,0
1954,2,Bill Dickey,9,202,252,80.16,0
1954,3,Bill Terry,14,195,252,77.38,0
1954,4,Joe DiMaggio,3,175,252,69.44,0
1954,5,Ted Lyons,9,170,252,67.46,0
1954,6,Dazzy Vance,15,158,252,62.7,0
1954,7,Gabby Hartnett,11,151,252,59.92,0
1954,8,Hank Greenberg,7,97,252,38.49,0
1954,9,Joe Cronin,8,85,252,33.73,0
1954,10,Max Carey,11,55,252,21.83,0
1954,11,Ray Schalk,15,54,252,21.43,0
1954,12,Edd Roush,15,52,252,20.63,0
1954,13,Hank Gowdy,13,51,252,20.24,0
1954,14,Hack Wilson,10,48,252,19.05,0
1954,15,Lefty Gomez,10,38,252,15.08,0
1954,16,Ross Youngs,15,34,252,13.49,0
1954,17,Zack Wheat,14,33,252,13.1,0
1954,18,Tony Lazzeri,9,30,252,11.9,0
1954,19,Red Ruffing,7,29,252,11.51,0
1954,20,Duffy Lewis,8,20,252,7.94,0
1954,21,Kiki Cuyler,7,20,252,7.94,0
1954,22,Jim Bottomley,7,16,252,6.35,0
1954,23,Rube Marquard,12,15,252,5.95,0
1954,24,Waite Hoyt,10,14,252,5.56,0
1954,25,Dickey Kerr,10,13,252,5.16,0
1954,26,Babe Adams,14,13,252,5.16,0
1954,27,Red Faber,11,12,252,4.76,0
1954,28,Chuck Klein,6,11,252,4.37,0
1954,29,Dave Bancroft,11,10,252,3.97,0
1954,30,Sam Rice,8,9,252,3.57,0
1954,31,Jimmie Wilson,7,8,252,3.17,0
1954,32,Art Nehf,9,7,252,2.78,0
1954,33,Wilbur Cooper,8,7,252,2.78,0
1954,34,Jesse Haines,7,6,252,2.38,0
1954,35,Eppa Rixey,11,5,252,1.98,0
1954,36,Muddy Ruel,6,5,252,1.98,0
1954,37,Bill Wambsganss,4,4,252,1.59,0
1954,38,Everett Scott,12,4,252,1.59,0
1954,39,Cy Williams,9,4,252,1.59,0
1954,40,Howard Ehmke,6,4,252,1.59,0
1954,41,Clyde Milan,6,3,252,1.19,0
1954,42,Nick Altrock,5,2,252,0.79,0
1954,43,Chick Hafey,7,2,252,0.79,0
1954,44,Arky Vaughan,2,2,252,0.79,0
1954,45,Roger Peckinpaugh,8,1,252,0.4,0
1954,46,Goose Goslin,4,1,252,0.4,0
1954,47,Babe Herman,8,1,252,0.4,0
1954,48,Ossie Bluege,3,1,252,0.4,0
1954,49,Joe Sewell,3,1,252,0.4,0
1954,50,Lu Blue,1,1,252,0.4,0
1954,51,Travis Jackson,7,1,252,0.4,0
1954,52,Heinie Groh,6,1,252,0.4,0
1954,53,Glenn Wright,7,1,252,0.4,0
1953,1,Dizzy Dean,9,209,264,79.17,0
1953,2,Al Simmons,9,199,264,75.38,0
1953,3,Bill Terry,13,191,264,72.35,0
1953,4,Bill Dickey,8,179,264,67.8,0
1953,5,Rabbit Maranville,13,164,264,62.12,0
1953,6,Dazzy Vance,14,150,264,56.82,0
1953,7,Ted Lyons,8,139,264,52.65,0
1953,8,Joe DiMaggio,2,117,264,44.32,0
1953,9,Gabby Hartnett,10,104,264,39.39,0
1953,10,Chief Bender,14,104,264,39.39,0
1953,11,Hank Greenberg,6,80,264,30.3,0
1953,12,Joe Cronin,7,69,264,26.14,0
1953,13,Casey Stengel,9,61,264,23.11,0
1953,14,Hank Gowdy,12,58,264,21.97,0
1953,15,Max Carey,10,55,264,20.83,0
1953,16,Ray Schalk,14,52,264,19.7,0
1953,17,Pepper Martin,9,43,264,16.29,0
1953,18,Hack Wilson,9,43,264,16.29,0
1953,19,Lefty Gomez,9,35,264,13.26,0
1953,20,Zack Wheat,13,32,264,12.12,0
1953,21,Edd Roush,14,32,264,12.12,0
1953,22,Ross Youngs,14,31,264,11.74,0
1953,23,Tony Lazzeri,8,28,264,10.61,0
1953,24,Red Ruffing,6,24,264,9.09,0
1953,25,Bucky Harris,8,21,264,7.95,0
1953,26,Duffy Lewis,7,20,264,7.58,0
1953,27,Rube Marquard,11,19,264,7.2,0
1953,28,Kiki Cuyler,6,18,264,6.82,0
1953,29,Babe Adams,13,17,264,6.44,0
1953,30,Waite Hoyt,9,14,264,5.3,0
1953,31,Steve O'Neill,6,13,264,4.92,0
1953,32,Dickey Kerr,9,13,264,4.92,0
1953,33,Lefty O'Doul,6,11,264,4.17,0
1953,34,Jim Bottomley,6,10,264,3.79,0
1953,35,Dave Bancroft,10,10,264,3.79,0
1953,36,Jimmie Wilson,6,10,264,3.79,0
1953,37,Tommy Henrich,2,10,264,3.79,0
1953,38,Bucky Walters,3,10,264,3.79,0
1953,39,Charlie Grimm,9,9,264,3.41,0
1953,40,Red Faber,10,9,264,3.41,0
1953,41,Wilbur Cooper,7,9,264,3.41,0
1953,42,Burleigh Grimes,9,9,264,3.41,0
1953,43,Mel Harder,5,8,264,3.03,0
1953,44,Muddy Ruel,5,8,264,3.03,0
1953,45,Red Rolfe,4,5,264,1.89,0
1953,46,Everett Scott,11,5,264,1.89,0
1953,47,Jimmy Dykes,6,5,264,1.89,0
1953,48,Jesse Haines,6,4,264,1.52,0
1953,49,Cy Williams,8,4,264,1.52,0
1953,50,Art Nehf,8,4,264,1.52,0
1953,51,Eppa Rixey,10,3,264,1.14,0
1953,52,Earle Combs,9,3,264,1.14,0
1953,53,Sam Rice,7,3,264,1.14,0
1953,54,Glenn Wright,6,3,264,1.14,0
1953,55,Howard Ehmke,5,3,264,1.14,0
1953,56,Billy Southworth,7,2,264,0.76,0
1953,57,Babe Herman,7,2,264,0.76,0
1953,58,Chick Hafey,6,2,264,0.76,0
1953,59,Travis Jackson,6,2,264,0.76,0
1953,60,Al Lopez,3,2,264,0.76,0
1953,61,Roger Peckinpaugh,7,2,264,0.76,0
1953,62,Luke Appling,1,2,264,0.76,0
1953,63,Bobby Doerr,1,2,264,0.76,0
1953,64,Bill Lange,1,1,264,0.38,0
1953,65,Germany Schaefer,2,1,264,0.38,0
1953,66,Bill Wambsganss,3,1,264,0.38,0
1953,67,Dave Robertson,1,1,264,0.38,0
1953,68,Donie Bush,6,1,264,0.38,0
1953,69,Charley O'Leary,1,1,264,0.38,0
1953,70,Gabby Street,3,1,264,0.38,0
1953,71,Mike Gonzalez,3,1,264,0.38,0
1953,72,Nick Altrock,4,1,264,0.38,0
1953,73,Joe McCarthy,4,1,264,0.38,0
1953,74,Eddie Rommel,6,1,264,0.38,0
1953,75,George Selkirk,6,1,264,0.38,0
1953,76,Charlie Keller,1,1,264,0.38,0
1953,77,Clyde Milan,5,1,264,0.38,0
1953,78,Dolf Luque,6,1,264,0.38,0
1953,79,Hub Pruett,5,1,264,0.38,0
1953,80,Bill Sherdel,5,1,264,0.38,0
1953,81,Terry Moore,2,1,264,0.38,0
1953,82,Arky Vaughan,1,1,264,0.38,0
1953,83,Johnny Kling,9,1,264,0.38,0
1952,1,Harry Heilmann,12,203,234,86.75,0
1952,2,Paul Waner,6,195,234,83.33,0
1952,3,Bill Terry,12,155,234,66.24,0
1952,4,Dizzy Dean,8,152,234,64.96,0
1952,5,Al Simmons,8,141,234,60.26,0
1952,6,Bill Dickey,7,139,234,59.4,0
1952,7,Rabbit Maranville,12,133,234,56.84,0
1952,8,Dazzy Vance,13,105,234,44.87,0
1952,9,Ted Lyons,7,101,234,43.16,0
1952,10,Gabby Hartnett,9,77,234,32.91,0
1952,11,Hank Greenberg,5,75,234,32.05,0
1952,12,Chief Bender,13,70,234,29.91,0
1952,13,Joe Cronin,6,48,234,20.51,0
1952,14,Ray Schalk,13,44,234,18.8,0
1952,15,Max Carey,9,36,234,15.38,0
1952,16,Ross Youngs,13,34,234,14.53,0
1952,17,Hank Gowdy,11,34,234,14.53,0
1952,18,Pepper Martin,8,31,234,13.25,0
1952,19,Zack Wheat,12,30,234,12.82,0
1952,20,Tony Lazzeri,7,29,234,12.39,0
1952,21,Lefty Gomez,8,29,234,12.39,0
1952,22,Casey Stengel,8,27,234,11.54,0
1952,23,Edd Roush,13,24,234,10.26,0
1952,24,Hack Wilson,8,21,234,8.97,0
1952,25,Lefty O'Doul,5,19,234,8.12,0
1952,26,Chuck Klein,5,19,234,8.12,0
1952,27,Waite Hoyt,8,12,234,5.13,0
1952,28,Bucky Harris,7,12,234,5.13,0
1952,29,Duffy Lewis,6,11,234,4.7,0
1952,30,Dave Bancroft,9,11,234,4.7,0
1952,31,Kiki Cuyler,5,10,234,4.27,0
1952,32,Red Ruffing,5,10,234,4.27,0
1952,33,Mel Harder,4,10,234,4.27,0
1952,34,Steve O'Neill,5,10,234,4.27,0
1952,35,Rube Marquard,10,9,234,3.85,0
1952,36,Burleigh Grimes,8,9,234,3.85,0
1952,37,Red Faber,9,9,234,3.85,0
1952,38,Babe Adams,12,9,234,3.85,0
1952,39,Dickey Kerr,8,9,234,3.85,0
1952,40,Jim Bottomley,5,7,234,2.99,0
1952,41,Jimmie Wilson,5,7,234,2.99,0
1952,42,Charlie Grimm,8,6,234,2.56,0
1952,43,Jimmy Dykes,5,5,234,2.14,0
1952,44,Tommy Henrich,1,4,234,1.71,0
1952,45,Cy Williams,7,4,234,1.71,0
1952,46,Everett Scott,10,4,234,1.71,0
1952,47,Red Rolfe,3,4,234,1.71,0
1952,48,Babe Herman,6,3,234,1.28,0
1952,49,Eppa Rixey,9,3,234,1.28,0
1952,50,Art Nehf,7,3,234,1.28,0
1952,51,Bucky Walters,2,3,234,1.28,0
1952,52,Roger Peckinpaugh,6,2,234,0.85,0
1952,53,Al Lopez,2,2,234,0.85,0
1952,54,Earl Averill,2,2,234,0.85,0
1952,55,Wilbur Cooper,6,2,234,0.85,0
1952,56,Eddie Rommel,5,2,234,0.85,0
1952,57,Lloyd Waner,4,2,234,0.85,0
1952,58,Glenn Wright,5,1,234,0.43,0
1952,59,Howard Ehmke,4,1,234,0.43,0
1952,60,Billy Southworth,6,1,234,0.43,0
1952,61,Frankie Crosetti,2,1,234,0.43,0
1952,62,Muddy Ruel,4,1,234,0.43,0
1952,63,Billy Werber,3,1,234,0.43,0
1952,64,Hub Pruett,4,1,234,0.43,0
1952,65,Bob Meusel,7,1,234,0.43,0
1952,66,Chick Hafey,5,1,234,0.43,0
1952,67,Sam Rice,6,1,234,0.43,0
1952,68,Clyde Milan,4,1,234,0.43,0
1952,69,Dolf Luque,5,1,234,0.43,0
1952,70,Ben Chapman,2,1,234,0.43,0
1952,71,Mike Gonzalez,2,1,234,0.43,0
1952,72,Travis Jackson,5,1,234,0.43,0
1952,73,Earle Combs,8,1,234,0.43,0
1952,74,Leo Durocher,3,1,234,0.43,0
1952,75,George Selkirk,5,1,234,0.43,0
1951,1,Mel Ott,3,197,226,87.17,0
1951,2,Jimmie Foxx,7,179,226,79.2,0
1951,3,Paul Waner,5,162,226,71.68,0
1951,4,Harry Heilmann,11,153,226,67.7,0
1951,5,Bill Terry,11,148,226,65.49,0
1951,6,Dizzy Dean,7,145,226,64.16,0
1951,7,Bill Dickey,6,118,226,52.21,0
1951,8,Al Simmons,7,116,226,51.33,0
1951,9,Rabbit Maranville,11,110,226,48.67,0
1951,10,Ted Lyons,6,71,226,31.42,0
1951,11,Dazzy Vance,12,70,226,30.97,0
1951,12,Hank Greenberg,4,67,226,29.65,0
1951,13,Gabby Hartnett,8,57,226,25.22,0
1951,14,Joe Cronin,5,44,226,19.47,0
1951,15,Ray Schalk,12,37,226,16.37,0
1951,16,Chief Bender,12,35,226,15.49,0
1951,17,Ross Youngs,12,34,226,15.04,0
1951,18,Tony Lazzeri,6,27,226,11.95,0
1951,19,Max Carey,8,27,226,11.95,0
1951,20,Hank Gowdy,10,26,226,11.5,0
1951,21,Lefty Gomez,7,23,226,10.18,0
1951,22,Hack Wilson,7,21,226,9.29,0
1951,23,Edd Roush,12,21,226,9.29,0
1951,24,Zack Wheat,11,19,226,8.41,0
1951,25,Pepper Martin,7,19,226,8.41,0
1951,26,Chuck Klein,4,15,226,6.64,0
1951,27,Lefty O'Doul,4,13,226,5.75,0
1951,28,Waite Hoyt,7,13,226,5.75,0
1951,29,Babe Adams,11,12,226,5.31,0
1951,30,Charlie Grimm,7,9,226,3.98,0
1951,31,Red Ruffing,4,9,226,3.98,0
1951,32,Dave Bancroft,8,9,226,3.98,0
1951,33,Bucky Harris,6,9,226,3.98,0
1951,34,Home Run Baker,11,8,226,3.54,0
1951,35,Casey Stengel,7,8,226,3.54,0
1951,36,Kiki Cuyler,4,8,226,3.54,0
1951,37,Red Faber,8,8,226,3.54,0
1951,38,Bill McKechnie,4,8,226,3.54,0
1951,39,Cy Williams,6,7,226,3.1,0
1951,40,Red Rolfe,2,6,226,2.65,0
1951,41,Jim Bottomley,4,6,226,2.65,0
1951,42,Eppa Rixey,8,5,226,2.21,0
1951,43,Burleigh Grimes,7,5,226,2.21,0
1951,44,Smoky Joe Wood,9,5,226,2.21,0
1951,45,Art Nehf,6,4,226,1.77,0
1951,46,Billy Southworth,5,4,226,1.77,0
1951,47,Al Schacht,3,4,226,1.77,0
1951,48,Travis Jackson,4,4,226,1.77,0
1951,49,Art Fletcher,8,4,226,1.77,0
1951,50,Dickey Kerr,7,3,226,1.33,0
1951,51,Stan Hack,4,3,226,1.33,0
1951,52,Rube Marquard,9,3,226,1.33,0
1951,53,Harry Hooper,6,3,226,1.33,0
1951,54,Jimmy Dykes,4,3,226,1.33,0
1951,55,Steve O'Neill,4,3,226,1.33,0
1951,56,Ernie Lombardi,2,3,226,1.33,0
1951,57,Stuffy McInnis,7,3,226,1.33,0
1951,58,Sherry Magee,8,2,226,0.88,0
1951,59,Duffy Lewis,5,2,226,0.88,0
1951,60,Everett Scott,9,2,226,0.88,0
1951,61,Jimmie Wilson,4,2,226,0.88,0
1951,62,George Selkirk,4,2,226,0.88,0
1951,63,Dick Rudolph,2,1,226,0.44,0
1951,64,Lloyd Waner,3,1,226,0.44,0
1951,65,Hub Pruett,3,1,226,0.44,0
1951,66,Bill Sherdel,4,1,226,0.44,0
1951,67,Spud Chandler,2,1,226,0.44,0
1951,68,Clyde Milan,3,1,226,0.44,0
1951,69,Glenn Wright,4,1,226,0.44,0
1951,70,Muddy Ruel,3,1,226,0.44,0
1951,71,Babe Herman,5,1,226,0.44,0
1951,72,Paul Derringer,3,1,226,0.44,0
1951,73,Sam Rice,5,1,226,0.44,0
1951,74,Jack Coombs,5,1,226,0.44,0
1951,75,Charlie Gelbert,4,1,226,0.44,0
1951,76,Pinky Higgins,2,1,226,0.44,0
1951,77,Chick Hafey,4,1,226,0.44,0
1951,78,Wilbur Cooper,5,1,226,0.44,0
1951,79,Dick Bartell,2,1,226,0.44,0
1951,80,Mel Harder,3,1,226,0.44,0
1951,81,Joe McCarthy,3,1,226,0.44,0
1951,82,Howard Ehmke,3,1,226,0.44,0
1951,83,Eddie Rommel,4,1,226,0.44,0
1951,84,Jake Daubert,4,1,226,0.44,0
1951,85,Satchel Paige,1,1,226,0.44,1
1951,86,Tim Jordan,1,1,226,0.44,0
1950,1,Mel Ott,2,115,168,68.45,0
1950,2,Bill Terry,10,105,168,62.5,0
1950,3,Jimmie Foxx,6,103,168,61.31,0
1950,4,Paul Waner,4,95,168,56.55,0
1950,5,Al Simmons,6,90,168,53.57,0
1950,6,Harry Heilmann,10,87,168,51.79,0
1950,7,Dizzy Dean,6,85,168,50.6,0
1950,8,Bill Dickey,5,78,168,46.43,0
1950,9,Rabbit Maranville,10,66,168,39.29,0
1950,10,Hank Greenberg,3,64,168,38.1,0
1950,11,Gabby Hartnett,7,54,168,32.14,0
1950,12,Dazzy Vance,11,52,168,30.95,0
1950,13,Ted Lyons,5,42,168,25,0
1950,14,Joe Cronin,4,33,168,19.64,0
1950,15,Tony Lazzeri,5,21,168,12.5,0
1950,16,Lefty Gomez,6,18,168,10.71,0
1950,17,Ross Youngs,11,17,168,10.12,0
1950,18,Zack Wheat,10,17,168,10.12,0
1950,19,Hack Wilson,6,16,168,9.52,0
1950,20,Ray Schalk,11,16,168,9.52,0
1950,21,Edd Roush,11,16,168,9.52,0
1950,22,Max Carey,7,14,168,8.33,0
1950,23,Chuck Klein,3,14,168,8.33,0
1950,24,Charlie Grimm,6,13,168,7.74,0
1950,25,Red Ruffing,3,12,168,7.14,0
1950,26,Waite Hoyt,6,11,168,6.55,0
1950,27,Kiki Cuyler,3,11,168,6.55,0
1950,28,Jesse Haines,5,11,168,6.55,0
1950,29,Cy Williams,5,9,168,5.36,0
1950,30,Red Faber,7,9,168,5.36,0
1950,31,Lefty O'Doul,3,9,168,5.36,0
1950,32,Dave Bancroft,7,9,168,5.36,0
1950,33,Jim Bottomley,3,8,168,4.76,0
1950,34,Stan Hack,3,8,168,4.76,0
1950,35,Pepper Martin,6,7,168,4.17,0
1950,36,Red Rolfe,1,7,168,4.17,0
1950,37,Burleigh Grimes,6,6,168,3.57,0
1950,38,Eppa Rixey,7,6,168,3.57,0
1950,39,Babe Adams,10,6,168,3.57,0
1950,40,Travis Jackson,3,6,168,3.57,0
1950,41,Hank Gowdy,9,6,168,3.57,0
1950,42,Chief Bender,11,6,168,3.57,0
1950,43,Muddy Ruel,2,4,168,2.38,0
1950,44,Bucky Walters,1,4,168,2.38,1
1950,45,Bucky Harris,5,4,168,2.38,0
1950,46,Jimmie Wilson,3,4,168,2.38,0
1950,47,Bob O'Farrell,1,4,168,2.38,0
1950,48,Home Run Baker,10,4,168,2.38,0
1950,49,Chick Hafey,3,4,168,2.38,0
1950,50,Ernie Lombardi,1,3,168,1.79,0
1950,51,Casey Stengel,6,3,168,1.79,0
1950,52,Earle Combs,7,3,168,1.79,0
1950,53,Everett Scott,8,3,168,1.79,0
1950,54,Mel Harder,2,2,168,1.19,0
1950,55,George Earnshaw,3,2,168,1.19,0
1950,56,George Burns,5,2,168,1.19,0
1950,57,Art Nehf,5,2,168,1.19,0
1950,58,Miller Huggins,8,2,168,1.19,0
1950,59,Heinie Groh,5,2,168,1.19,0
1950,60,Spud Chandler,1,2,168,1.19,0
1950,61,Bob Meusel,6,2,168,1.19,0
1950,62,Goose Goslin,3,2,168,1.19,0
1950,63,Babe Herman,4,2,168,1.19,0
1950,64,Glenn Wright,3,2,168,1.19,0
1950,65,Pinky Higgins,1,2,168,1.19,0
1950,66,Tommy Thevenow,1,2,168,1.19,0
1950,67,Lew Fonseca,2,2,168,1.19,0
1950,68,Jimmy Dykes,3,2,168,1.19,0
1950,69,Harry Hooper,5,2,168,1.19,0
1950,70,Hub Pruett,2,1,168,0.6,0
1950,71,Bill Sherdel,3,1,168,0.6,0
1950,72,Terry Moore,1,1,168,0.6,0
1950,73,Frankie Crosetti,1,1,168,0.6,0
1950,74,Charlie Gelbert,3,1,168,0.6,0
1950,75,Sam Rice,4,1,168,0.6,0
1950,76,Red Lucas,2,1,168,0.6,0
1950,77,Jewel Ens,1,1,168,0.6,0
1950,78,Stuffy McInnis,6,1,168,0.6,0
1950,79,Bill Wambsganss,2,1,168,0.6,0
1950,80,Dolf Luque,4,1,168,0.6,0
1950,81,Billy Southworth,4,1,168,0.6,0
1950,82,Bill McKechnie,3,1,168,0.6,0
1950,83,Lloyd Waner,2,1,168,0.6,0
1950,84,Mike Gonzalez,1,1,168,0.6,0
1950,85,Freddie Fitzsimmons,3,1,168,0.6,0
1950,86,Smoky Joe Wood,8,1,168,0.6,0
1950,87,Fielder Jones,3,1,168,0.6,0
1950,88,Wally Schang,2,1,168,0.6,0
1950,89,Paul Derringer,2,1,168,0.6,0
1950,90,Eddie Rommel,3,1,168,0.6,0
1950,91,Sherry Magee,7,1,168,0.6,0
1950,92,Art Fletcher,7,1,168,0.6,0
1950,93,Steve O'Neill,3,1,168,0.6,0
1950,94,Clyde Milan,2,1,168,0.6,0
1950,95,Billy Werber,2,1,168,0.6,0
1950,96,Charlie Root,4,1,168,0.6,0
1950,97,Stan Coveleski,4,1,168,0.6,0
1950,98,George Selkirk,3,1,168,0.6,0
1950,99,Jo-Jo Moore,1,1,168,0.6,0
1950,100,Firpo Marberry,2,1,168,0.6,0
1949,1,Charlie Gehringer,6,102,153,66.67,0
1949,2,Mel Ott,1,94,153,61.44,0
1949,3,Al Simmons,5,89,153,58.17,0
1949,4,Dizzy Dean,5,88,153,57.52,0
